timestamp,endpoint,http,code,latency_ms,ok,error
2026-09-03T02:13:48.7713382Z,/api/order/create,500,500,35.03,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:49.8598151Z,/api/order/create,500,500,34.84,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:50.9425334Z,/api/order/create,500,500,32.97,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:52.0183382Z,/api/order/create,500,500,37.24,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:53.0943288Z,/api/order/create,500,500,33.93,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:54.1732173Z,/api/order/create,500,500,36.61,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:55.2527900Z,/api/order/create,500,500,34.3,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:56.3198969Z,/api/order/create,500,500,35.12,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:57.4034395Z,/api/order/create,500,500,38.43,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:58.4957293Z,/api/order/create,500,500,48.4,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:59.5715937Z,/api/order/create,500,500,36.47,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:00.6529873Z,/api/order/create,500,500,40.86,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:01.7416541Z,/api/order/create,500,500,37.7,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:02.7967155Z,/api/order/create,500,500,23.52,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:03.8598436Z,/api/order/create,500,500,18.93,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:04.8918359Z,/api/order/create,500,500,15.31,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:05.9694468Z,/api/order/create,500,500,37.55,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:07.0448001Z,/api/order/create,500,500,41.96,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:08.1386345Z,/api/order/create,500,500,49.33,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:48.8050448Z,/api/order/create,500,500,37.52,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:49.8740426Z,/api/order/create,500,500,36.6,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:50.9417132Z,/api/order/create,500,500,31.59,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:52.0183382Z,/api/order/create,500,500,36.89,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:53.0932910Z,/api/order/create,500,500,33.25,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:54.1732173Z,/api/order/create,500,500,36.61,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:55.2527900Z,/api/order/create,500,500,30.63,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:56.3198969Z,/api/order/create,500,500,35.12,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:57.4034395Z,/api/order/create,500,500,38.43,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:58.4957293Z,/api/order/create,500,500,48.07,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:59.5715937Z,/api/order/create,500,500,36.49,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:00.6529873Z,/api/order/create,500,500,39.59,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:01.7416541Z,/api/order/create,500,500,37.73,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:02.7967155Z,/api/order/create,500,500,23.46,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:03.8568062Z,/api/order/create,500,500,31.6,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:04.8918359Z,/api/order/create,500,500,15.54,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:05.9694468Z,/api/order/create,500,500,37.4,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:07.0528757Z,/api/order/create,500,500,54.39,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:08.1386345Z,/api/order/create,500,500,49.57,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:48.8196465Z,/api/order/create,500,500,35.57,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:49.8990558Z,/api/order/create,500,500,44.01,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:50.9754841Z,/api/order/create,500,500,35.59,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:52.0695836Z,/api/order/create,500,500,45.38,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:53.1406909Z,/api/order/create,500,500,38.7,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:54.2394339Z,/api/order/create,500,500,42.44,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:55.3193576Z,/api/order/create,500,500,35.11,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:56.3892245Z,/api/order/create,500,500,35.71,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:57.4528619Z,/api/order/create,500,500,25.89,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:58.5384787Z,/api/order/create,500,500,34.73,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:59.6196265Z,/api/order/create,500,500,40.02,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:00.7032927Z,/api/order/create,500,500,38.11,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:01.8144745Z,/api/order/create,500,500,73.75,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:02.8654517Z,/api/order/create,500,500,18.4,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:03.9015009Z,/api/order/create,500,500,17.97,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:04.9418521Z,/api/order/create,500,500,16.99,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:06.0199050Z,/api/order/create,500,500,29.04,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:07.1027474Z,/api/order/create,500,500,35.78,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:08.1905647Z,/api/order/create,500,500,39.18,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:48.8397712Z,/api/order/create,500,500,37.63,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:49.9180225Z,/api/order/create,500,500,37.3,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:50.9915852Z,/api/order/create,500,500,39.11,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:52.0695836Z,/api/order/create,500,500,45.54,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:53.1406909Z,/api/order/create,500,500,38.13,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:54.2394339Z,/api/order/create,500,500,41.28,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:55.3193576Z,/api/order/create,500,500,32.8,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:56.3892245Z,/api/order/create,500,500,35.78,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:57.4528619Z,/api/order/create,500,500,27.97,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:58.5364636Z,/api/order/create,500,500,29.35,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:59.6360388Z,/api/order/create,500,500,51.61,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:00.7032927Z,/api/order/create,500,500,38.27,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:01.8184461Z,/api/order/create,500,500,77.13,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:02.8654517Z,/api/order/create,500,500,18.4,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:03.9005016Z,/api/order/create,500,500,17.49,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:04.9418521Z,/api/order/create,500,500,16.92,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:06.0199050Z,/api/order/create,500,500,35.38,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:07.1027474Z,/api/order/create,500,500,35.96,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:08.1885451Z,/api/order/create,500,500,39.16,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:48.8553959Z,/api/order/create,500,500,35.3,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:49.9252956Z,/api/order/create,500,500,30.68,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:51.0019071Z,/api/order/create,500,500,31.78,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:52.0695836Z,/api/order/create,500,500,36.74,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:53.1406909Z,/api/order/create,500,500,38.9,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:54.2394339Z,/api/order/create,500,500,41.19,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:55.3193576Z,/api/order/create,500,500,33.64,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:56.3892245Z,/api/order/create,500,500,35.27,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:57.4528619Z,/api/order/create,500,500,25.8,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:58.5364636Z,/api/order/create,500,500,32.33,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:13:59.6360388Z,/api/order/create,500,500,51.59,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:00.7032927Z,/api/order/create,500,500,38.47,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:01.8114570Z,/api/order/create,500,500,70.03,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:02.8634413Z,/api/order/create,500,500,32.44,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:03.9005016Z,/api/order/create,500,500,17.66,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:04.9418521Z,/api/order/create,500,500,16.91,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:06.0199050Z,/api/order/create,500,500,35.97,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:07.1027474Z,/api/order/create,500,500,35.3,False,"远程服务器返回错误: (500) 内部服务器错误。"
2026-09-03T02:14:08.1885451Z,/api/order/create,500,500,39.05,False,"远程服务器返回错误: (500) 内部服务器错误。"
